OwnersAge,Gender,Zone,Class,VehiculeAge,BonusClass,Duration,NumberClaims,ClaimCost
18,M,4,1,6,3,0.50411,0,0
18,M,4,1,7,1,2.260274,0,0
18,M,4,1,7,2,6.139726,1,770
18,M,4,1,7,3,0.893151,0,0
18,M,4,1,8,1,8.071233,0,0
18,M,4,1,8,2,3.964384,0,0
18,M,4,1,8,3,0,0,0
18,M,4,1,9,1,3.816438,1,438
18,M,4,1,9,2,3.375342,0,0
18,M,4,1,9,3,0.542466,0,0
18,M,4,1,10,1,2.572603,0,0
18,M,4,1,10,2,1,0,0
18,M,4,1,10,3,0.931507,0,0
18,M,4,1,11,1,4.057534,0,0
18,M,4,1,11,2,0.750685,1,8000
18,M,4,1,11,3,0.40274,0,0
18,M,4,1,12,1,1.191781,0,0
18,M,4,1,12,2,4.545205,1,3787
18,M,4,1,12,3,0.043836,0,0
18,M,4,1,13,1,3.810959,0,0
18,M,4,1,13,2,1.753425,0,0
18,M,4,1,13,3,0.493151,0,0
18,M,4,1,14,1,2.550685,0,0
18,M,4,1,14,2,0.931507,0,0
18,M,4,1,15,1,1.408219,0,0
18,M,4,1,16,1,2.753425,0,0
18,M,4,1,16,2,1.49863,0,0
18,M,4,1,17,1,0.964384,0,0
18,M,4,1,17,2,3.005479,0,0
18,M,4,1,17,3,0,0,0
18,M,4,1,18,1,1.421918,0,0
18,M,4,1,18,2,1,0,0
18,M,4,1,18,3,0.147945,0,0
18,M,4,1,19,1,1.854795,0,0
18,M,4,1,25,1,0.134247,0,0
18,M,4,1,44,1,1,0,0
18,M,4,2,0,1,0.049315,0,0
18,M,4,2,1,1,0.945205,0,0
18,M,4,2,4,1,0.391781,0,0
18,M,4,2,5,1,0.479452,0,0
18,M,4,2,5,2,1.117808,0,0
18,M,4,2,6,1,0.816438,0,0
18,M,4,2,6,3,0,0,0
18,M,4,2,7,1,0.942466,0,0
18,M,4,2,7,2,0.49863,0,0
18,M,4,2,7,3,0,0,0
18,M,4,2,8,1,3.70137,0,0
18,M,4,2,8,2,3.556164,0,0
18,M,4,2,8,3,0.567123,0,0
18,M,4,2,8,4,0.542466,0,0
18,M,4,2,9,1,3.210959,0,0
18,M,4,2,9,2,0.926027,0,0
18,M,4,2,9,3,0.49863,0,0
18,M,4,2,9,4,0.50137,0,0
18,M,4,2,10,1,4.216438,0,0
18,M,4,2,10,2,3.912329,0,0
18,M,4,2,10,3,0.69863,0,0
18,M,4,2,11,1,3.747945,1,4000
18,M,4,2,11,2,5.539726,0,0
18,M,4,2,11,3,0.619178,0,0
18,M,4,2,12,1,5.558904,0,0
18,M,4,2,12,2,5.89589,0,0
18,M,4,2,12,3,1.816438,0,0
18,M,4,2,12,4,0,0,0
18,M,4,2,13,1,9.413699,0,0
18,M,4,2,13,2,3.19726,1,2880
18,M,4,2,13,3,0.257534,0,0
18,M,4,2,14,1,0.731507,0,0
18,M,4,2,14,2,1.49863,0,0
18,M,4,2,14,3,0.326027,0,0
18,M,4,2,15,1,2.452055,0,0
18,M,4,2,15,2,2,0,0
18,M,4,2,15,3,0.4,0,0
18,M,4,2,16,1,1.268493,0,0
18,M,4,2,16,2,1.50411,0,0
18,M,4,2,17,1,0.717808,0,0
18,M,4,2,18,1,0.068493,0,0
18,M,4,2,19,1,0.249315,0,0
18,M,4,2,19,2,0.975342,0,0
18,M,4,2,21,1,1,0,0
18,M,4,3,1,2,1.610959,0,0
18,M,4,3,1,3,0.50137,0,0
18,M,4,3,1,6,0.008219,0,0
18,M,4,3,1,7,0.613699,0,0
18,M,4,3,3,1,2.331507,0,0
18,M,4,3,3,2,1.813699,0,0
18,M,4,3,3,3,0.860274,0,0
18,M,4,3,4,1,2.693151,2,35153
18,M,4,3,4,2,1.983562,0,0
18,M,4,3,5,1,2.887671,0,0
18,M,4,3,5,2,3.70411,0,0
18,M,4,3,5,3,2.19726,1,19520
18,M,4,3,6,1,4.824658,0,0
18,M,4,3,6,2,1.80274,1,10435
18,M,4,3,6,3,0.476712,0,0
18,M,4,3,7,1,4.556164,0,0
18,M,4,3,7,2,4.512329,0,0
18,M,4,3,7,3,0.923288,0,0
18,M,4,3,8,1,5.39726,0,0
18,M,4,3,8,2,4.945205,0,0
18,M,4,3,8,3,0.863014,0,0
18,M,4,3,9,1,5.284932,0,0
18,M,4,3,9,2,1.49863,0,0
18,M,4,3,9,3,0.671233,0,0
18,M,4,3,10,1,2.235616,0,0
18,M,4,3,10,2,1.457534,0,0
18,M,4,3,11,1,0.315068,0,0
18,M,4,3,11,2,2.249315,0,0
18,M,4,3,11,3,1.986301,0,0
18,M,4,3,11,4,0.191781,0,0
18,M,4,3,12,1,0.917808,0,0
18,M,4,3,12,2,1.243836,0,0
18,M,4,3,12,3,0.134247,0,0
18,M,4,3,13,1,0.446575,0,0
18,M,4,3,14,1,0.928767,0,0
18,M,4,3,15,1,0.213699,0,0
18,M,4,3,16,1,0.452055,0,0
18,M,4,3,16,2,0.249315,0,0
18,M,4,3,20,3,1,0,0
18,M,4,4,1,2,0.520548,0,0
18,M,4,4,1,3,0.517808,0,0
18,M,4,4,4,1,0.087671,0,0
18,M,4,4,4,2,0.252055,0,0
18,M,4,4,6,1,0.758904,0,0
18,M,4,4,6,2,0.452055,0,0
18,M,4,4,9,3,0.739726,0,0
18,M,4,4,10,1,0.789041,0,0
18,M,4,4,11,1,0.046575,0,0
18,M,4,4,12,1,0.50137,0,0
18,M,4,5,4,1,0.717808,0,0
18,M,4,5,9,1,0.50137,0,0
18,M,4,5,11,1,0.942466,0,0
18,M,4,5,12,3,0.331507,0,0
18,M,4,5,13,1,0.835616,0,0
18,M,4,5,16,1,0.473973,0,0
18,M,4,6,3,1,0.427397,0,0
18,M,4,6,7,1,0.263014,0,0
18,M,4,6,9,1,0.49589,0,0
18,M,4,6,9,2,0.284932,0,0
18,M,4,6,10,2,0.421918,0,0
18,M,4,6,13,1,0.493151,0,0
18,M,4,6,13,2,0.230137,0,0
18,M,4,7,11,1,0.605479,0,0
18,M,5,2,8,2,1,0,0
18,M,5,2,8,3,0.008219,0,0
18,M,5,2,9,1,1.041096,0,0
18,M,5,2,11,1,0.49589,0,0
18,M,5,2,11,2,0.060274,0,0
18,M,5,2,16,1,0.956164,0,0
18,M,5,3,5,1,0.40274,0,0
18,M,5,3,12,1,0.838356,0,0
18,M,5,3,12,2,1,0,0
18,M,6,1,3,2,1,0,0
18,M,6,1,5,2,0.682192,0,0
18,M,6,1,5,3,0.323288,0,0
18,M,6,1,16,1,0.945205,0,0
18,M,6,1,24,1,1.967123,0,0
18,M,6,2,7,1,0.391781,0,0
18,M,6,2,8,1,0.465753,0,0
18,M,6,2,8,2,0,0,0
18,M,6,2,10,1,0.49589,0,0
18,M,6,2,10,2,0.50411,0,0
18,M,6,2,13,2,0.268493,0,0
18,M,6,2,14,1,1.616438,0,0
18,M,6,2,16,2,0.671233,0,0
18,M,6,3,5,1,0.879452,0,0
18,M,6,3,9,1,1,0,0
18,M,6,3,9,2,0.509589,0,0
18,M,6,6,8,1,0.676712,0,0
18,M,7,3,3,4,0.378082,0,0
18,M,7,3,3,5,0.454795,0,0
18,M,7,3,3,6,0.147945,0,0
18,M,7,3,5,1,0.846575,0,0
19,K,1,2,5,1,0.920548,0,0
19,K,1,2,5,2,0.084932,0,0
19,K,1,2,7,1,0.169863,0,0
19,K,1,3,10,4,0.246575,0,0
19,K,1,3,15,1,0.443836,0,0
19,K,2,1,12,2,1,0,0
19,K,2,2,8,2,0.005479,0,0
19,K,2,3,17,1,0.432877,0,0
19,K,2,3,17,2,0.99726,0,0
19,K,2,4,15,1,0.19726,0,0
19,K,3,1,7,2,0.378082,0,0
19,K,3,1,8,1,0.931507,0,0
19,K,3,1,18,1,1.00274,0,0
19,K,3,2,13,1,1.424658,0,0
19,K,3,2,13,2,0.980822,0,0
19,K,3,2,18,1,0.413699,0,0
19,K,3,3,0,1,0.394521,0,0
19,K,3,3,0,2,0.484932,0,0
19,K,3,3,3,1,0.4,0,0
19,K,3,3,12,1,0.50137,0,0
19,K,3,3,13,2,0.246575,0,0
19,K,3,3,17,3,0.928767,0,0
19,K,3,3,46,1,0.821918,0,0
19,K,3,3,46,2,0.150685,0,0
19,K,3,4,2,1,0.942466,0,0
19,K,3,5,14,1,2.082192,0,0
19,K,4,1,11,1,0.082192,0,0
19,K,4,1,13,1,0.928767,0,0
19,K,4,1,16,2,1,0,0
19,K,4,1,18,2,1,0,0
19,K,4,1,19,2,0.49589,0,0
19,K,4,1,20,4,0.424658,0,0
19,K,4,2,7,1,0.923288,0,0
19,K,4,2,10,1,0.109589,0,0
19,K,4,2,11,1,0.378082,0,0
19,K,4,2,11,2,0.558904,0,0
19,K,4,2,12,1,1.19726,0,0
19,K,4,2,16,1,0.452055,0,0
19,K,4,2,17,1,1,0,0
19,K,4,2,22,1,0.49863,0,0
19,K,4,3,3,3,0.463014,0,0
19,K,4,3,3,4,0.052055,0,0
19,K,4,3,7,1,0.430137,0,0
19,K,4,3,11,1,0.610959,0,0
19,K,4,3,12,2,0.657534,0,0
19,K,4,3,15,1,0.991781,0,0
19,K,4,3,16,1,0.972603,0,0
19,K,4,4,9,2,0.490411,0,0
19,K,4,4,10,1,0.542466,0,0
19,K,4,5,7,1,0.408219,0,0
19,K,4,5,13,1,0.306849,0,0
19,K,4,5,16,1,0.046575,0,0
19,K,5,3,11,1,0.490411,0,0
19,K,5,3,15,4,0.49863,0,0
19,K,5,3,15,5,0.50137,0,0
19,K,5,4,14,2,0.252055,0,0
19,K,5,4,14,3,0.252055,0,0
19,K,6,3,11,1,0.150685,0,0
19,K,6,3,14,1,0.487671,0,0
19,K,6,3,17,4,0.49863,0,0
19,K,6,4,14,2,0.49863,0,0
19,K,6,5,3,1,1,0,0
19,M,1,1,3,3,0.29589,0,0
19,M,1,1,3,4,0.227397,0,0
19,M,1,1,6,1,0.49589,0,0
19,M,1,1,7,1,0.317808,0,0
19,M,1,1,8,1,0.060274,1,12500
19,M,1,1,8,3,0.194521,0,0
19,M,1,1,12,1,0.224658,0,0
19,M,1,1,16,1,0.917808,0,0
19,M,1,2,5,6,0.419178,0,0
19,M,1,2,6,2,0.331507,0,0
19,M,1,2,8,1,0.117808,0,0
19,M,1,2,8,3,0.747945,0,0
19,M,1,2,8,4,0.394521,0,0
19,M,1,2,10,1,0,0,0
19,M,1,2,10,2,1,0,0
19,M,1,2,12,1,0.216438,0,0
19,M,1,2,12,2,0.550685,0,0
19,M,1,2,13,1,1.049315,0,0
19,M,1,3,4,1,0.19726,0,0
19,M,1,3,4,2,0.684932,0,0
19,M,1,3,4,3,0.252055,0,0
19,M,1,3,5,1,0.594521,0,0
19,M,1,3,5,5,0.49589,0,0
19,M,1,3,6,3,0.753425,0,0
19,M,1,3,6,4,0.063014,0,0
19,M,1,3,9,1,0.775342,0,0
19,M,1,3,9,2,0,0,0
19,M,1,3,10,2,0.879452,0,0
19,M,1,3,13,3,0.380822,0,0
19,M,1,3,13,4,0.268493,0,0
19,M,1,3,15,1,0.49863,0,0
19,M,1,3,15,2,0.438356,0,0
19,M,1,3,17,3,0.936986,0,0
19,M,1,4,0,3,0.317808,0,0
19,M,1,4,2,1,0.235616,0,0
19,M,1,4,4,1,1.065753,0,0
19,M,1,4,4,2,0.213699,0,0
19,M,1,4,8,4,0.413699,0,0
19,M,1,4,16,1,0.178082,0,0
19,M,1,5,6,3,0.383562,0,0
19,M,1,5,11,1,0.153425,0,0
19,M,1,5,14,1,0.49863,0,0
19,M,1,5,14,7,0.572603,0,0
19,M,2,1,6,1,0.460274,0,0
19,M,2,1,7,2,1,0,0
19,M,2,1,7,3,0.608219,0,0
19,M,2,1,8,2,1,0,0
19,M,2,1,9,1,0.49863,0,0
19,M,2,1,9,2,0.99726,0,0
19,M,2,1,10,1,1.054795,0,0
19,M,2,1,10,2,0.49589,0,0
19,M,2,1,10,3,0.558904,0,0
19,M,2,1,11,1,0.427397,0,0
19,M,2,1,12,1,0.386301,0,0
19,M,2,1,12,2,0.50411,0,0
19,M,2,1,15,1,0.252055,0,0
19,M,2,1,16,1,1.021918,0,0
19,M,2,1,21,2,1,0,0
19,M,2,1,21,3,1,0,0
19,M,2,1,39,1,0.939726,0,0
19,M,2,2,4,4,0.980822,0,0
19,M,2,2,4,5,0.49589,0,0
19,M,2,2,4,6,0.50411,0,0
19,M,2,2,7,1,0.279452,0,0
19,M,2,2,7,2,0.906849,0,0
19,M,2,2,8,2,0.060274,0,0
19,M,2,2,10,1,1.975342,0,0
19,M,2,2,10,2,0,0,0
19,M,2,2,10,3,0.123288,0,0
19,M,2,2,11,3,0.690411,0,0
19,M,2,2,12,1,2,0,0
19,M,2,2,14,2,0.649315,0,0
19,M,2,2,16,1,0.317808,0,0
19,M,2,3,0,1,0.276712,0,0
19,M,2,3,0,2,0,0,0
19,M,2,3,3,1,0.230137,0,0
19,M,2,3,4,1,0.956164,0,0
19,M,2,3,5,2,1,0,0
19,M,2,3,6,3,1.079452,0,0
19,M,2,3,7,1,0.953425,0,0
19,M,2,3,7,2,0.539726,0,0
19,M,2,3,7,3,0.024658,0,0
19,M,2,3,8,2,1,0,0
19,M,2,3,8,3,0.391781,0,0
19,M,2,3,9,3,1,0,0
19,M,2,3,9,4,0.493151,0,0
19,M,2,3,9,5,0.131507,0,0
19,M,2,3,10,1,1.287671,0,0
19,M,2,3,10,2,0.109589,0,0
19,M,2,3,10,3,1,0,0
19,M,2,3,12,1,0.50411,0,0
19,M,2,3,13,3,0.246575,0,0
19,M,2,3,17,5,1,0,0
19,M,2,4,1,1,0.419178,0,0
19,M,2,4,1,2,0.136986,0,0
19,M,2,4,2,2,0.931507,0,0
19,M,2,4,4,3,0.523288,0,0
19,M,2,4,5,1,0.024658,0,0
19,M,2,4,7,3,0.556164,0,0
19,M,2,4,8,1,0.783562,0,0
19,M,2,4,10,1,0.835616,0,0
19,M,2,4,10,3,1,0,0
19,M,2,4,10,4,0,0,0
19,M,2,4,12,2,0.273973,0,0
19,M,2,4,16,1,0.49863,0,0
19,M,2,4,20,7,0.468493,0,0
19,M,2,5,5,3,0.468493,0,0
19,M,2,5,10,2,0.252055,0,0
19,M,2,5,11,1,0.747945,0,0
19,M,2,5,12,1,0.227397,0,0
19,M,2,5,13,1,0.115068,0,0
19,M,2,5,14,1,0.09863,0,0
19,M,2,6,14,2,0,0,0
19,M,2,7,7,4,0.572603,0,0
19,M,3,1,1,1,0.49863,0,0
19,M,3,1,4,1,0.605479,0,0
19,M,3,1,4,3,0.50411,0,0
19,M,3,1,4,4,0.591781,0,0
19,M,3,1,6,1,1,0,0
19,M,3,1,7,3,0.747945,0,0
19,M,3,1,9,1,0.668493,0,0
19,M,3,1,10,2,1,0,0
19,M,3,1,12,3,0.380822,0,0
19,M,3,1,13,2,1.076712,0,0
19,M,3,1,13,3,0.936986,0,0
19,M,3,1,14,1,0.528767,0,0
19,M,3,1,15,1,0.934247,0,0
19,M,3,1,17,1,0.394521,0,0
19,M,3,1,19,3,0.750685,0,0
19,M,3,1,23,1,0.936986,0,0
19,M,3,2,1,1,0.465753,0,0
19,M,3,2,6,3,0.109589,0,0
19,M,3,2,6,4,0.128767,0,0
19,M,3,2,8,1,0.909589,0,0
19,M,3,2,8,2,0.150685,0,0
19,M,3,2,10,2,1.372603,0,0
19,M,3,2,10,3,0.50411,0,0
19,M,3,2,10,7,1,0,0
19,M,3,2,11,1,1.210959,0,0
19,M,3,2,11,2,0,0,0
19,M,3,2,12,2,1,0,0
19,M,3,2,12,3,0.221918,0,0
19,M,3,2,14,3,1.8,0,0
19,M,3,2,18,1,0.945205,0,0
19,M,3,3,0,1,0.268493,0,0
19,M,3,3,1,1,0.254795,0,0
19,M,3,3,3,1,0.813699,0,0
19,M,3,3,3,2,0.671233,0,0
19,M,3,3,3,3,0.520548,0,0
19,M,3,3,3,4,0.161644,0,0
19,M,3,3,4,1,0.824658,0,0
19,M,3,3,4,2,1.172603,0,0
19,M,3,3,5,2,0,0,0
19,M,3,3,6,1,0.493151,1,13961
19,M,3,3,6,2,1,0,0
19,M,3,3,6,4,0.824658,0,0
19,M,3,3,7,1,2.035616,0,0
19,M,3,3,7,2,0.750685,0,0
19,M,3,3,7,3,0.457534,0,0
19,M,3,3,8,1,0,0,0
19,M,3,3,8,3,1.665753,0,0
19,M,3,3,9,1,1.736986,0,0
19,M,3,3,9,2,0.038356,0,0
19,M,3,3,10,1,0.99726,0,0
19,M,3,3,10,2,1.764384,0,0
19,M,3,3,12,1,1.054795,0,0
19,M,3,3,12,2,0.167123,0,0
19,M,3,3,15,1,0.942466,0,0
19,M,3,3,16,2,0.50137,0,0
19,M,3,3,18,2,0.59726,0,0
19,M,3,4,0,2,0.452055,0,0
19,M,3,4,2,1,0.819178,0,0
19,M,3,4,2,2,0.443836,0,0
19,M,3,4,5,1,0.139726,0,0
19,M,3,4,17,1,0.150685,0,0
19,M,3,5,2,2,0.238356,0,0
19,M,3,5,9,2,0.476712,0,0
19,M,3,5,11,2,0.030137,0,0
19,M,3,5,12,1,0.561644,0,0
19,M,3,5,14,1,0.972603,0,0
19,M,3,5,14,2,0.008219,0,0
19,M,3,5,16,1,0.235616,0,0
19,M,3,6,6,3,0.449315,0,0
19,M,3,6,7,1,1,0,0
19,M,3,6,8,2,0.50137,0,0
19,M,3,6,12,4,0.178082,0,0
19,M,3,6,13,1,0.476712,0,0
19,M,3,7,9,1,0.59726,0,0
19,M,4,1,2,3,0.263014,0,0
19,M,4,1,3,1,0.578082,0,0
19,M,4,1,3,2,0.449315,0,0
19,M,4,1,3,3,1,0,0
19,M,4,1,3,4,0.027397,0,0
19,M,4,1,4,1,0.580822,0,0
19,M,4,1,4,2,0.589041,0,0
19,M,4,1,4,3,1.610959,0,0
19,M,4,1,4,4,0.50411,0,0
19,M,4,1,5,1,1.306849,0,0
19,M,4,1,6,1,1.679452,0,0
19,M,4,1,7,1,0.575342,0,0
19,M,4,1,7,2,0.471233,0,0
19,M,4,1,7,3,2.49589,0,0
19,M,4,1,7,4,0.054795,0,0
19,M,4,1,8,2,2.139726,0,0
19,M,4,1,8,3,0.808219,0,0
19,M,4,1,9,2,1.410959,0,0
19,M,4,1,9,3,1.243836,0,0
19,M,4,1,10,2,3,0,0
19,M,4,1,10,3,1,0,0
19,M,4,1,12,2,1.942466,0,0
19,M,4,1,12,3,1.09589,0,0
19,M,4,1,12,4,0.460274,0,0
19,M,4,1,13,2,0.2,0,0
19,M,4,1,13,3,0.991781,0,0
19,M,4,1,14,1,0.969863,0,0
19,M,4,1,14,2,0.99726,0,0
19,M,4,1,15,1,2.252055,0,0
19,M,4,1,15,2,0.473973,0,0
19,M,4,1,16,1,1.405479,0,0
19,M,4,1,18,2,2,0,0
19,M,4,1,19,1,0.49863,0,0
19,M,4,1,20,1,0.547945,0,0
19,M,4,1,29,1,0.550685,0,0
19,M,4,1,40,1,0.473973,0,0
19,M,4,1,45,1,1,0,0
19,M,4,2,1,1,0.964384,0,0
19,M,4,2,2,2,0.49589,0,0
19,M,4,2,5,1,0.413699,0,0
19,M,4,2,7,1,1.671233,0,0
19,M,4,2,7,3,0.928767,0,0
19,M,4,2,8,1,1.449315,0,0
19,M,4,2,9,1,2.065753,0,0
19,M,4,2,9,2,0.246575,0,0
19,M,4,2,9,3,0.950685,0,0
19,M,4,2,9,4,0.290411,0,0
19,M,4,2,10,1,4.745205,0,0
19,M,4,2,10,2,1.024658,0,0
19,M,4,2,10,3,0,0,0
19,M,4,2,10,4,0.4,0,0
19,M,4,2,11,1,2.663014,0,0
19,M,4,2,11,2,0.523288,0,0
19,M,4,2,11,3,0.780822,0,0
19,M,4,2,12,1,3.213699,0,0
19,M,4,2,12,2,1.008219,0,0
19,M,4,2,12,3,0.649315,0,0
19,M,4,2,13,1,3.405479,0,0
19,M,4,2,13,2,2.608219,0,0
19,M,4,2,13,3,0.4,0,0
19,M,4,2,14,1,1.832877,0,0
19,M,4,2,14,2,2.410959,0,0
19,M,4,2,14,3,0.50411,0,0
19,M,4,2,15,1,1.750685,0,0
19,M,4,2,15,2,0.191781,0,0
19,M,4,2,15,3,1,0,0
19,M,4,2,16,1,0.131507,0,0
19,M,4,2,16,2,1.413699,0,0
19,M,4,2,16,3,0.567123,0,0
19,M,4,2,16,5,0.084932,0,0
19,M,4,2,17,1,2.189041,0,0
19,M,4,2,17,2,0.339726,0,0
19,M,4,2,18,1,0.934247,0,0
19,M,4,2,18,2,0.019178,0,0
19,M,4,2,20,1,0.750685,0,0
19,M,4,2,20,3,0.638356,0,0
19,M,4,3,0,1,0.446575,0,0
19,M,4,3,2,1,0.841096,0,0
19,M,4,3,2,3,1.978082,0,0
19,M,4,3,2,7,0.106849,0,0
19,M,4,3,3,1,1.257534,1,5321
19,M,4,3,4,1,0.539726,0,0
19,M,4,3,4,2,0.635616,0,0
19,M,4,3,4,3,0.79726,0,0
19,M,4,3,5,1,0.964384,0,0
19,M,4,3,5,2,0.734247,0,0
19,M,4,3,5,3,0.2,0,0
19,M,4,3,5,4,0.052055,0,0
19,M,4,3,6,1,1.578082,0,0
19,M,4,3,6,2,0.821918,0,0
19,M,4,3,6,3,1.605479,0,0
19,M,4,3,6,4,0.490411,0,0
19,M,4,3,7,1,2.558904,0,0
19,M,4,3,7,2,2.372603,0,0
19,M,4,3,7,3,0.383562,0,0
19,M,4,3,8,1,2.950685,0,0
19,M,4,3,8,2,0.969863,0,0
19,M,4,3,8,3,2.624658,0,0
19,M,4,3,8,4,0.150685,0,0
19,M,4,3,9,1,2.6,0,0
19,M,4,3,9,2,1.717808,0,0
19,M,4,3,9,3,0.6,0,0
19,M,4,3,10,1,3.405479,0,0
19,M,4,3,10,2,1.945205,0,0
19,M,4,3,10,3,0.630137,0,0
19,M,4,3,11,1,0.271233,0,0
19,M,4,3,11,2,1.556164,0,0
19,M,4,3,11,3,0.50137,0,0
19,M,4,3,12,1,0.556164,0,0
19,M,4,3,12,2,0.942466,0,0
19,M,4,3,12,3,3.482192,0,0
19,M,4,3,13,1,0.99726,0,0
19,M,4,3,13,6,0.339726,0,0
19,M,4,3,14,1,3.473973,0,0
19,M,4,3,15,1,1.249315,0,0
19,M,4,3,15,2,1.473973,0,0
19,M,4,3,15,7,0,0,0
19,M,4,3,16,1,1.339726,0,0
19,M,4,3,16,2,0.558904,0,0
19,M,4,3,17,1,0.49589,0,0
19,M,4,3,17,2,0.50411,0,0
19,M,4,3,17,3,0.578082,0,0
19,M,4,3,18,1,0.964384,0,0
19,M,4,3,19,1,0.413699,0,0
19,M,4,3,19,2,0.49589,0,0
19,M,4,3,21,4,0.49589,0,0
19,M,4,3,23,1,0.476712,0,0
19,M,4,4,1,2,0.421918,0,0
19,M,4,4,2,1,1.10137,0,0
19,M,4,4,2,2,0.019178,0,0
19,M,4,4,2,3,0.49863,0,0
19,M,4,4,2,4,0.50137,0,0
19,M,4,4,5,1,0.736986,0,0
19,M,4,4,5,3,0.49589,0,0
19,M,4,4,6,1,0.49589,0,0
19,M,4,4,7,1,0.49863,0,0
19,M,4,4,7,2,1.479452,0,0
19,M,4,4,7,3,0.194521,0,0
19,M,4,4,7,4,0.50137,0,0
19,M,4,4,8,1,0.917808,0,0
19,M,4,4,10,1,0.246575,0,0
19,M,4,4,11,1,0.49863,0,0
19,M,4,4,11,2,0.186301,0,0
19,M,4,4,13,1,1.580822,0,0
19,M,4,4,13,2,0.057534,0,0
19,M,4,4,13,5,0.339726,0,0
19,M,4,4,14,1,0.273973,0,0
19,M,4,4,15,1,0.49863,0,0
19,M,4,4,19,1,0.479452,0,0
19,M,4,4,20,1,0.268493,0,0
19,M,4,5,4,2,0.515068,0,0
19,M,4,5,4,3,0.038356,0,0
19,M,4,5,5,2,0.482192,0,0
19,M,4,5,6,5,0.556164,0,0
19,M,4,5,9,1,1.315068,0,0
19,M,4,5,10,1,0.750685,0,0
19,M,4,5,10,2,0.709589,0,0
19,M,4,5,11,1,0.909589,0,0
19,M,4,5,11,2,0.652055,0,0
19,M,4,5,12,1,1.246575,0,0
19,M,4,5,12,2,0.216438,0,0
19,M,4,5,12,3,0.389041,0,0
19,M,4,5,13,3,0.986301,0,0
19,M,4,5,14,2,0.279452,0,0
19,M,4,5,16,1,0.479452,0,0
19,M,4,5,17,1,1.052055,0,0
19,M,4,6,1,3,0,0,0
19,M,4,6,4,1,0.49863,0,0
19,M,4,6,5,1,0.764384,0,0
19,M,4,6,6,1,1.635616,0,0
19,M,4,6,6,2,0.293151,0,0
19,M,4,6,7,2,0.865753,0,0
19,M,4,6,8,1,1.405479,0,0
19,M,4,6,9,1,0.989041,0,0
19,M,4,6,10,1,0.484932,0,0
19,M,4,6,10,2,0.243836,0,0
19,M,4,6,11,2,1.00274,1,2380
19,M,4,6,14,1,0.610959,0,0
19,M,4,6,14,2,2.30137,0,0
19,M,4,6,15,1,0.649315,0,0
19,M,4,6,16,1,0.249315,0,0
19,M,4,6,16,2,0.252055,0,0
19,M,4,7,9,2,0.438356,0,0
19,M,4,7,11,2,0.189041,0,0
19,M,5,2,9,3,0.309589,0,0
19,M,5,2,10,1,0.457534,0,0
19,M,5,2,10,2,1,0,0
19,M,5,2,12,2,0.50411,0,0
19,M,5,3,6,1,0.260274,0,0
19,M,5,3,7,1,0.389041,0,0
19,M,5,3,10,1,0.057534,0,0
19,M,5,3,11,2,0.994521,0,0
19,M,5,3,11,3,0,0,0
19,M,5,3,13,3,0.50411,0,0
19,M,5,3,14,1,0.410959,0,0
19,M,5,5,13,2,0.99726,0,0
19,M,5,6,16,1,0.452055,0,0
19,M,6,1,4,3,1,0,0
19,M,6,1,6,3,0.676712,0,0
19,M,6,1,12,3,0.493151,0,0
19,M,6,1,17,2,1,0,0
19,M,6,1,25,1,1,0,0
19,M,6,1,25,2,1,0,0
19,M,6,2,8,1,0.536986,0,0
19,M,6,2,8,2,0,0,0
19,M,6,2,11,2,0.49589,0,0
19,M,6,2,15,1,0.915068,0,0
19,M,6,3,2,1,0.30411,1,68000
19,M,6,3,6,1,0.610959,0,0
19,M,6,3,10,1,1.00274,0,0
19,M,6,3,11,1,0.482192,0,0
19,M,6,4,8,1,0.079452,0,0
19,M,6,5,1,3,0.536986,0,0
19,M,6,5,8,3,0.347945,0,0
19,M,6,5,9,1,0.446575,0,0
19,M,6,5,10,1,0.139726,0,0
19,M,6,6,6,2,0.30411,0,0
19,M,7,2,6,1,0.572603,0,0
19,M,7,3,4,6,0.8,0,0
19,M,7,3,5,1,0.49863,0,0
19,M,7,4,10,1,0.465753,0,0
20,K,1,2,6,2,0.824658,0,0
20,K,1,2,8,1,0.479452,0,0
20,K,1,3,16,1,0.424658,0,0
20,K,2,2,9,3,0.594521,0,0
20,K,2,3,6,2,0.975342,0,0
20,K,2,3,12,3,0.506849,0,0
20,K,2,3,13,1,0.460274,0,0
20,K,2,3,14,1,0.443836,0,0
20,K,2,3,17,2,0.70137,0,0
20,K,2,3,18,1,0.49589,0,0
20,K,2,4,1,1,0.038356,0,0
20,K,2,5,12,1,0.468493,0,0
20,K,3,1,19,1,0.49589,0,0
20,K,3,2,11,1,0.649315,0,0
20,K,3,2,12,1,0.936986,0,0
20,K,3,2,12,2,0.30137,0,0
20,K,3,2,14,3,0.49863,0,0
20,K,3,3,1,2,0.265753,0,0
20,K,3,3,13,1,0.989041,0,0
20,K,3,3,16,1,0.939726,0,0
20,K,3,4,1,2,1,0,0
20,K,3,5,9,1,0.49863,0,0
20,K,3,5,9,2,0.30411,0,0
20,K,3,5,11,3,0.230137,0,0
20,K,3,5,15,1,0.441096,0,0
20,K,3,5,15,2,1.309589,0,0
20,K,4,1,12,4,1,0,0
20,K,4,1,21,4,0.079452,0,0
20,K,4,2,5,3,0.931507,0,0
